sex	decade	pct	name
M	1930	0.001	Ernestine
M	1930	0.001	Estell
M	1930	0.001	Estus
M	1930	0.001	Eural
M	1930	0.001	Evon
M	1930	0.001	Filiberto
M	1930	0.001	Frederico
M	1930	0.001	Gabino
M	1930	0.002	Gareth
M	1930	0.001	Gavin
M	1930	0.001	Geneva
M	1930	0.001	Gibson
M	1930	0.001	Glendale
M	1930	0.001	Glenford
M	1930	0.001	Gwyn
M	1930	0.001	Hardie
M	1930	0.001	Harm
M	1930	0.001	Harwood
M	1930	0.001	Herchel
M	1930	0.001	Holmes
M	1930	0.001	Hughey
M	1930	0.001	Italo
M	1930	0.001	Ivor
M	1930	0.001	Jammie
M	1930	0.001	Jeanne
M	1930	0.001	Jeffie
M	1930	0.001	Jody
M	1930	0.001	Juanito
M	1930	0.001	Kelsie
M	1930	0.001	Kelton
M	1930	0.002	Kelvin
M	1930	0.001	Kern
M	1930	0.001	Knute
M	1930	0.001	Konrad
M	1930	0.001	Lamarr
M	1930	0.001	Langston
M	1930	0.001	Lannie
M	1930	0.001	Lauro
M	1930	0.001	Layne
M	1930	0.001	Lendon
M	1930	0.001	Lennon
M	1930	0.001	Lenzie
M	1930	0.001	Leory
M	1930	0.001	Levie
M	1930	0.001	Linard
M	1930	0.001	Lindon
M	1930	0.001	Linzie
M	1930	0.001	Lionell
M	1930	0.001	Love
M	1930	0.001	Loye
M	1930	0.001	Lula
M	1930	0.001	Lyn
M	1930	0.001	Maggie
M	1930	0.001	Mamie
M	1930	0.001	Marvis
M	1930	0.001	Matteo
M	1930	0.001	Maury
M	1930	0.001	Neely
M	1930	0.001	Nicola
M	1930	0.001	Noal
M	1930	0.001	Obed
M	1930	0.001	Oda
M	1930	0.001	Orlen
M	1930	0.001	Owens
M	1930	0.001	Parks
M	1930	0.001	Pasco
M	1930	0.001	Percival
M	1930	0.001	Pernell
M	1930	0.001	Pink
M	1930	0.001	Quinten
M	1930	0.001	Raiford
M	1930	0.001	Randel
M	1930	0.001	Redmond
M	1930	0.001	Regino
M	1930	0.001	Rembert
M	1930	0.001	Rickey
M	1930	0.001	Rigoberto
M	1930	0.001	Roberta
M	1930	0.001	Roe
M	1930	0.001	Rollen
M	1930	0.002	Ronal
M	1930	0.001	Rube
M	1930	0.002	Russ
M	1930	0.001	Selma
M	1930	0.001	Servando
M	1930	0.001	Severiano
M	1930	0.001	Seymore
M	1930	0.001	Shermon
M	1930	0.001	Sisto
M	1930	0.001	Sullivan
M	1930	0.001	Takashi
M	1930	0.001	Talbert
M	1930	0.001	Tiburcio
M	1930	0.001	Tilman
M	1930	0.001	Townsend
M	1930	0.007	Tyrone
M	1930	0.001	Ulysess
M	1930	0.001	Utah
M	1930	0.001	Valton
M	1930	0.001	Vander
M	1930	0.001	Ventura
M	1930	0.001	Warden
M	1930	0.001	Webb
M	1930	0.001	Wiliam
M	1930	0.001	Winferd
M	1930	0.001	Woodson
M	1930	0.001	Yvonne
M	1930	0.001	Zebedee
M	1930	0.001	Zenon
M	1930	0.001	Alexis
M	1930	0.001	Algernon
M	1930	0.001	Allard
M	1930	0.001	Alpheus
M	1930	0.001	Amil
M	1930	0.001	Ara
M	1930	0.001	Ariel
M	1930	0.001	Arles
M	1930	0.001	Arnel
M	1930	0.002	Arnoldo
M	1930	0.001	Arron
M	1930	0.001	Aubery
M	1930	0.001	Berthold
M	1930	0.002	Brad
M	1930	0.001	Britt
M	1930	0.001	Brooke
M	1930	0.001	Carley
M	1930	0.001	Carrell
M	1930	0.001	Celso
M	1930	0.001	Chad
M	1930	0.001	Chet
M	1930	0.001	Cirilo
M	1930	0.001	Cleston
M	1930	0.001	Colby
M	1930	0.001	Colvin
M	1930	0.001	Con
M	1930	0.001	Cora
M	1930	0.001	Cornelio
M	1930	0.001	Cosby
M	1930	0.001	Council
M	1930	0.001	Crosby
M	1930	0.001	Daisy
M	1930	0.001	Danford
M	1930	0.001	Darald
M	1930	0.011	Delano
M	1930	0.001	Derwin
M	1930	0.001	Dessie
M	1930	0.001	Dorse
M	1930	0.001	Dorsie
M	1930	0.001	Eber
M	1930	0.001	Elder
M	1930	0.001	Ersel
M	1930	0.001	Eulogio
M	1930	0.001	Evander
M	1930	0.001	Excell
M	1930	0.001	Fern
M	1930	0.001	Filbert
M	1930	0.001	France
M	1930	0.001	Francois
M	1930	0.001	Germain
M	1930	0.001	Glendell
M	1930	0.001	Gomer
M	1930	0.001	Hansford
M	1930	0.001	Harce
M	1930	0.001	Harlis
M	1930	0.001	Harvel
M	1930	0.001	Haynes
M	1930	0.001	Herbie
M	1930	0.001	Irvan
M	1930	0.001	Irvine
M	1930	0.001	Ivery
M	1930	0.001	Janes
M	1930	0.002	Judith
M	1930	0.001	Julis
M	1930	0.001	Kendal
M	1930	0.001	Kendell
M	1930	0.001	Kenwood
M	1930	0.001	Kingsley
M	1930	0.001	Laurin
M	1930	0.001	Lenon
M	1930	0.001	Lenzy
M	1930	0.001	Leona
M	1930	0.001	Levert
M	1930	0.001	Levin
M	1930	0.001	Liborio
M	1930	0.001	Limmie
M	1930	0.001	Lindley
M	1930	0.001	Linzy
M	1930	0.001	Loraine
M	1930	0.001	Lovett
M	1930	0.001	Lyndel
M	1930	0.001	Lynden
M	1930	0.001	Marius
M	1930	0.001	Matthias
M	1930	0.001	Mcdonald
M	1930	0.001	Melroy
M	1930	0.001	Milas
M	1930	0.001	Morrell
M	1930	0.001	Myers
M	1930	0.001	Nelvin
M	1930	0.001	Obbie
M	1930	0.001	Obert
M	1930	0.001	Ogden
M	1930	0.001	Ollen
M	1930	0.001	Orel
M	1930	0.001	Orlyn
M	1930	0.001	Oval
M	1930	0.001	Paulino
M	1930	0.001	Pius
M	1930	0.001	Ritchie
M	1930	0.001	Rodgers
M	1930	0.001	Rolly
M	1930	0.001	Romain
M	1930	0.001	Rondell
M	1930	0.001	Rosaire
M	1930	0.001	Rozell
M	1930	0.001	Salbador
M	1930	0.001	Savino
M	1930	0.001	Selby
M	1930	0.001	Sherril
M	1930	0.001	Soloman
M	1930	0.001	Sotero
M	1930	0.001	Stella
M	1930	0.001	Stillman
M	1930	0.001	Telford
M	1930	0.001	Thayer
M	1930	0.001	Thor
M	1930	0.001	Tobias
M	1930	0.001	Trueman
M	1930	0.001	Ubaldo
M	1930	0.001	Ural
M	1930	0.001	Vasco
M	1930	0.001	Venson
M	1930	0.001	Verdie
M	1930	0.001	Vertis
M	1930	0.001	Wallie
M	1930	0.001	Welby
M	1930	0.001	Wilmar
M	1930	0.001	Alfons
M	1930	0.001	Alphonza
M	1930	0.001	Alvester
M	1930	0.001	Arcadio
M	1930	0.001	Arnell
M	1930	0.001	Asbury
M	1930	0.001	Bartlett
M	1930	0.001	Bueford
M	1930	0.001	Chadwick
M	1930	0.001	Charlotte
M	1930	0.001	Charlton
M	1930	0.001	Claudy
M	1930	0.001	Cleave
M	1930	0.001	Cledith
M	1930	0.001	Cleotha
M	1930	0.001	Colie
M	1930	0.001	Constance
M	1930	0.001	Corliss
M	1930	0.001	Cy
M	1930	0.001	Daymond
M	1930	0.001	Delane
M	1930	0.001	Delno
M	1930	0.001	Deloris
M	1930	0.001	Deral
M	1930	0.001	Deroy
M	1930	0.001	Derral
M	1930	0.001	Dewaine
M	1930	0.001	Doil
M	1930	0.001	Dorrance
M	1930	0.001	Elaine
M	1930	0.001	Eligh
M	1930	0.001	Eligio
M	1930	0.001	Estes
M	1930	0.001	Eulas
M	1930	0.001	Farley
M	1930	0.001	Fredrich
M	1930	0.001	Garald
M	1930	0.001	Gerson
M	1930	0.001	Griffith
M	1930	0.001	Hanson
M	1930	0.001	Harless
M	1930	0.001	Harrie
M	1930	0.002	Jude
M	1930	0.001	Juel
M	1930	0.001	Justice
M	1930	0.003	Kim
M	1930	0.001	Kit
M	1930	0.001	Ladd
M	1930	0.001	Ladell
M	1930	0.001	Lalo
M	1930	0.001	Lamonte
M	1930	0.002	Lary
M	1930	0.001	Laurier
M	1930	0.001	Lavonne
M	1930	0.001	Leeland
M	1930	0.001	Lelan
M	1930	0.001	Lendell
M	1930	0.001	Levan
M	1930	0.001	Lonell
M	1930	0.001	Lysle
M	1930	0.001	Manson
M	1930	0.001	Melchor
M	1930	0.001	Menno
M	1930	0.001	Milbert
M	1930	0.001	Murle
M	1930	0.001	Nathanel
M	1930	0.001	Norville
M	1930	0.001	Paige
M	1930	0.001	Parley
M	1930	0.001	Philbert
M	1930	0.001	Phill
M	1930	0.001	Pleasant
M	1930	0.001	Ramsey
M	1930	0.001	Rebecca
M	1930	0.001	Reginal
M	1930	0.001	Rennie
M	1930	0.001	Reuel
M	1930	0.001	Revis
M	1930	0.001	Richie
M	1930	0.001	Robby
M	1930	0.001	Rommie
M	1930	0.001	Sameul
M	1930	0.001	Sammuel
M	1930	0.001	Sean
M	1930	0.001	Serge
M	1930	0.001	Shirl
M	1930	0.001	Simuel
M	1930	0.001	Tad
M	1930	0.001	Tandy
M	1930	0.001	Tilden
M	1930	0.001	Timmie
M	1930	0.001	Trent
M	1930	0.001	Tucker
M	1930	0.001	Valgene
M	1930	0.001	Vann
M	1930	0.001	Vearl
M	1930	0.001	Verland
M	1930	0.001	Watt
M	1930	0.001	Wildon
M	1930	0.001	Worthy
M	1930	0.001	Wray
M	1930	0.001	Acey
M	1930	0.001	Afton
M	1930	0.001	Amedeo
M	1930	0.001	Aniello
M	1930	0.001	Arby
M	1930	0.001	Arrie
M	1930	0.001	Asher
M	1930	0.001	Aurthur
M	1930	0.001	Baker
M	1930	0.001	Benford
M	1930	0.001	Berle
M	1930	0.001	Blaise
M	1930	0.001	Bland
M	1930	0.001	Brant
M	1930	0.001	Bryon
M	1930	0.001	Burnard
M	1930	0.001	Burtis
M	1930	0.001	Buryl
M	1930	0.001	Carrel
M	1930	0.001	Ceasar
M	1930	0.001	Collier
M	1930	0.001	Connell
M	1930	0.001	Darroll
M	1930	0.001	Delmore
M	1930	0.001	Deon
M	1930	0.001	Dickey
M	1930	0.001	Dolph
M	1930	0.001	Domenico
M	1930	0.001	Donnis
M	1930	0.001	Ebert
M	1930	0.001	Elmus
M	1930	0.001	Eula
M	1930	0.001	Eulice
M	1930	0.001	Fuller
M	1930	0.001	Gareld
M	1930	0.001	Gleason
M	1930	0.001	Gradie
M	1930	0.001	Gwen
M	1930	0.001	Hargis
M	1930	0.001	Hersey
M	1930	0.001	Hilmer
M	1930	0.001	Hope
M	1930	0.001	Hosey
M	1930	0.001	Hue
M	1930	0.001	Irma
M	1930	0.001	Jiles
M	1930	0.001	Joann
M	1930	0.001	Lafe
M	1930	0.001	Lanier
M	1930	0.001	Lasalle
M	1930	0.001	Lealon
M	1930	0.001	Leanard
M	1930	0.001	Ledford
M	1930	0.001	Lola
M	1930	0.001	Loyed
M	1930	0.001	Luby
M	1930	0.001	Mannie
M	1930	0.001	Marquis
M	1930	0.001	Marsh
M	1930	0.001	Maryland
M	1930	0.001	Maximino
M	1930	0.001	Mell
M	1930	0.001	Mendel
M	1930	0.001	Mordecai
M	1930	0.001	Noland
M	1930	0.001	Octave
M	1930	0.001	Odes
M	1930	0.001	Onis
M	1930	0.001	Orien
M	1930	0.001	Pilar
M	1930	0.001	Prescott
M	1930	0.001	Primitivo
M	1930	0.001	Rachel
M	1930	0.001	Rainey
M	1930	0.001	Rey
M	1930	0.001	Robet
M	1930	0.001	Rodrick
M	1930	0.001	Rolfe
M	1930	0.001	Roney
M	1930	0.001	Ronold
M	1930	0.001	Saint
M	1930	0.001	Stevie
M	1930	0.001	Toni
M	1930	0.001	Trenton
M	1930	0.001	Truitt
M	1930	0.001	Ulysees
M	1930	0.001	Vaden
M	1930	0.001	Veldon
M	1930	0.001	Victoria
M	1930	0.001	Viola
M	1930	0.001	Virgilio
M	1930	0.001	Weaver
M	1930	0.001	Zeke
M	1930	0.001	Abbott
M	1930	0.001	Almer
M	1930	0.001	Alphonsa
M	1930	0.001	Baron
M	1930	0.001	Bing
M	1930	0.001	Burr
M	1930	0.001	Claudell
M	1930	0.001	Cleotis
M	1930	0.001	Colbert
M	1930	0.001	Crist
M	1930	0.001	Dalbert
M	1930	0.001	Darcy
M	1930	0.001	Daris
M	1930	0.001	Deforest
M	1930	0.001	Delman
M	1930	0.001	Delmon
M	1930	0.001	Derrick
M	1930	0.001	Dietrich
M	1930	0.001	Dimas
M	1930	0.002	Dion
M	1930	0.001	Edger
M	1930	0.001	Eleuterio
M	1930	0.001	Ely
M	1930	0.001	Epimenio
M	1930	0.001	Eudell
M	1930	0.001	Eustacio
M	1930	0.001	Everardo
M	1930	0.001	Fermon
M	1930	0.001	Floyde
M	1930	0.001	Franky
M	1930	0.001	Freddrick
M	1930	0.001	Freemon
M	1930	0.001	Garlon
M	1930	0.001	Garvis
M	1930	0.001	Geary
M	1930	0.001	Glendel
M	1930	0.001	Glennis
M	1930	0.001	Goldie
M	1930	0.001	Gwendolyn
M	1930	0.001	Hyrum
M	1930	0.001	Jearld
M	1930	0.001	Jerone
M	1930	0.001	Jessee
M	1930	0.001	Kalman
M	1930	0.001	Kearney
M	1930	0.001	Kennon
M	1930	0.001	Ladon
M	1930	0.001	Leandrew
M	1930	0.001	Ledell
M	1930	0.001	Lindel
M	1930	0.001	Lomax
M	1930	0.001	Lorren
M	1930	0.001	Mallory
M	1930	0.001	Marcello
M	1930	0.001	Mat
M	1930	0.001	Mills
M	1930	0.001	Murlin
M	1930	0.001	Nickey
M	1930	0.001	Oland
M	1930	0.001	Onesimo
M	1930	0.001	Philmore
M	1930	0.001	Pinkney
M	1930	0.001	Quay
M	1930	0.001	Raynor
M	1930	0.001	Roel
M	1930	0.001	Squire
M	1930	0.001	Sue
M	1930	0.001	Susie
M	1930	0.001	Theotis
M	1930	0.001	Thomes
M	1930	0.001	Thurl
M	1930	0.001	Timmy
M	1930	0.001	Tod
M	1930	0.001	Tollie
M	1930	0.001	Windel
M	1930	0.001	Yates
M	1930	0.001	Rockne
M	1930	0.001	Delaine
M	1930	0.001	Rosemary
M	1930	0.001	Hoyte
M	1930	0.001	Rowan
M	1930	0.001	Brodie
M	1930	0.001	Hearl
M	1930	0.001	Marlene
M	1930	0.001	Nate
M	1930	0.001	Terrill
M	1930	0.001	Bonny
M	1930	0.001	Daymon
M	1930	0.001	Donat
M	1930	0.001	Eloise
M	1930	0.001	Ferdie
M	1930	0.001	Gerome
M	1930	0.001	Happy
M	1930	0.001	Mayer
M	1930	0.001	Naomi
M	1930	0.001	Rich
M	1930	0.001	Sherley
M	1930	0.001	Terrel
M	1930	0.001	Verdon
M	1930	0.001	Ascencion
M	1930	0.001	Carvin
M	1930	0.001	Dorthy
M	1930	0.001	Floy
M	1930	0.001	Lecil
M	1930	0.001	Lynnwood
M	1930	0.001	Purcell
M	1930	0.001	Rowe
M	1930	0.001	Ruffin
M	1930	0.001	Verlan
M	1930	0.001	Dorian
M	1930	0.001	Faris
M	1930	0.009	Lanny
M	1930	0.001	Leodis
M	1930	0.001	Ovie
M	1930	0.001	Raynaldo
M	1930	0.001	Aurther
M	1930	0.001	Carlon
M	1930	0.001	Carver
M	1930	0.001	Dal
M	1930	0.001	Darby
M	1930	0.001	Darrow
M	1930	0.001	Dolton
M	1930	0.001	Gaylan
M	1930	0.001	Layman
M	1930	0.001	Lennard
M	1930	0.001	Levell
M	1930	0.001	Simpson
M	1930	0.001	Stefan
M	1930	0.001	Yancy
M	1930	0.001	Boston
M	1930	0.001	Brack
M	1930	0.001	Bucky
M	1930	0.001	Champ
M	1930	0.001	Erie
M	1930	0.001	Fremont
M	1930	0.001	Garey
M	1930	0.001	Harace
M	1930	0.001	Jerral
M	1930	0.001	Lenny
M	1930	0.001	Maxey
M	1930	0.001	Rondall
M	1930	0.001	Thayne
M	1930	0.001	Ulysse
M	1930	0.001	Abran
M	1930	0.001	Arvell
M	1930	0.001	Claudia
M	1930	0.001	Garnell
M	1930	0.001	Gilles
M	1930	0.001	Janie
M	1930	0.001	Jeryl
M	1930	0.001	Oley
M	1930	0.001	Rollan
M	1930	0.001	Ronney
M	1930	0.001	Autrey
M	1930	0.001	Mackey
M	1930	0.001	Rogerio
M	1930	0.001	Susan
M	1930	0.001	Darwyn
M	1930	0.001	Marley
M	1930	0.001	Rondel
M	1930	0.001	Carole
M	1930	0.001	Darris
M	1930	0.001	Gearl
M	1930	0.001	Jerauld
M	1930	0.001	Judy
M	1930	0.001	Linda
M	1930	0.001	Rand
M	1930	0.001	Raybon
M	1930	0.001	Gill
M	1930	0.001	Donnel
M	1930	0.001	Annette
M	1930	0.001	Charlene
M	1930	0.001	Diane
M	1930	0.002	Sandra
M	1930	0.001	Rabon
M	1930	0.001	Franchot
M	1930	0.001	Butch
M	1930	0.001	Karen
M	1930	0.001	Shaun
M	1940	5.346	James
M	1940	5.093	Robert
M	1940	4.780	John
M	1940	3.738	William
M	1940	3.207	Richard
M	1940	2.430	Charles
M	1940	2.864	David
M	1940	2.356	Thomas
M	1940	1.665	Donald
M	1940	1.897	Ronald
M	1940	1.404	George
M	1940	1.547	Joseph
M	1940	1.719	Larry
M	1940	1.123	Jerry
M	1940	1.334	Kenneth
M	1940	1.174	Edward
M	1940	1.232	Paul
M	1940	2.261	Michael
M	1940	1.463	Gary
M	1940	0.802	Frank
M	1940	0.694	Gerald
M	1940	0.733	Raymond
M	1940	0.552	Harold
M	1940	1.089	Dennis
M	1940	0.562	Walter
M	1940	0.723	Roger
M	1940	0.456	Billy
M	1940	0.484	Joe
M	1940	0.497	Jack
M	1940	0.396	Bobby
M	1940	0.487	Henry
M	1940	0.489	Carl
M	1940	0.497	Arthur
M	1940	0.758	Daniel
M	1940	0.486	Willie
M	1940	0.540	Lawrence
M	1940	0.436	Ralph
M	1940	0.385	Eugene
M	1940	0.505	Wayne
M	1940	0.381	Fred
M	1940	0.405	Albert
M	1940	0.441	Roy
M	1940	0.466	Peter
M	1940	0.427	Jimmy
M	1940	0.360	Howard
M	1940	0.435	Anthony
M	1940	0.378	Harry
M	1940	0.283	Norman
M	1940	0.717	Stephen
M	1940	0.332	Louis
M	1940	0.384	Johnny
M	1940	0.263	Earl
M	1940	0.264	Melvin
M	1940	0.297	Leonard
M	1940	0.484	Bruce
M	1940	0.543	Douglas
M	1940	0.314	Dale
M	1940	0.281	Ernest
M	1940	0.311	Stanley
M	1940	0.327	Philip
M	1940	0.265	Francis
M	1940	0.244	Don
M	1940	0.245	Marvin
M	1940	0.243	Clarence
M	1940	0.290	Samuel
M	1940	0.227	Leroy
M	1940	0.254	Bill
M	1940	0.263	Frederick
M	1940	0.215	Alfred
M	1940	0.186	Gene
M	1940	0.262	Allen
M	1940	0.278	Russell
M	1940	0.517	Terry
M	1940	0.327	Patrick
M	1940	0.193	Herbert
M	1940	0.249	Tommy
M	1940	0.199	Ray
M	1940	0.239	Jim
M	1940	0.248	Phillip
M	1940	0.208	Lee
M	1940	0.234	Eddie
M	1940	0.178	Bernard
M	1940	0.240	Glenn
M	1940	0.233	Andrew
M	1940	0.211	Martin
M	1940	0.164	Jimmie
M	1940	0.130	Franklin
M	1940	0.338	Alan
M	1940	0.158	Leon
M	1940	0.176	Theodore
M	1940	0.164	Gordon
M	1940	0.201	Tom
M	1940	0.163	Jesse
M	1940	0.173	Clifford
M	1940	0.155	Jerome
M	1940	0.154	Edwin
M	1940	0.175	Curtis
M	1940	0.139	Harvey
M	1940	0.144	Bob
M	1940	0.159	Lloyd
M	1940	0.285	Ronnie
M	1940	0.139	Clyde
M	1940	0.141	Floyd
M	1940	0.161	Vincent
M	1940	0.135	Vernon
M	1940	0.139	Alvin
M	1940	0.141	Lewis
M	1940	0.122	Jackie
M	1940	0.243	Barry
M	1940	0.159	Warren
M	1940	0.123	Charlie
M	1940	0.114	Leo
M	1940	0.113	Herman
M	1940	0.056	Wendell
M	1940	0.120	Allan
M	1940	0.100	Cecil
M	1940	0.115	Lester
M	1940	0.108	Arnold
M	1940	0.546	Steven
M	1940	0.151	Victor
M	1940	0.244	Steve
M	1940	0.233	Mike
M	1940	0.128	Jon
M	1940	0.117	Gilbert
M	1940	0.174	Keith
M	1940	0.313	Danny
M	1940	0.129	Calvin
M	1940	0.115	Benjamin
M	1940	0.110	Johnnie
M	1940	0.111	Glen
M	1940	0.122	Darrell
M	1940	0.100	Milton
M	1940	0.167	Rodney
M	1940	0.115	Duane
M	1940	0.292	Timothy
M	1940	0.130	Leslie
M	1940	0.103	Chester
M	1940	0.103	Freddie
M	1940	0.125	Jay
M	1940	0.117	Joel
M	1940	0.088	Roland
M	1940	0.114	Tony
M	1940	0.110	Dean
M	1940	0.073	Elmer
M	1940	0.086	Claude
M	1940	0.077	Wallace
M	1940	0.095	Manuel
M	1940	0.113	Jose
M	1940	0.341	Mark
M	1940	0.083	Sam
M	1940	0.071	Willard
M	1940	0.084	Wesley
M	1940	0.107	Lonnie
M	1940	0.104	Nicholas
M	1940	0.121	Dan
M	1940	0.083	Neil
M	1940	0.074	Hugh
M	1940	0.065	Marion
M	1940	0.088	Ted
M	1940	0.095	Lynn
M	1940	0.070	Maurice
M	1940	0.069	Jessie
M	1940	0.153	Brian
M	1940	0.066	Edgar
M	1940	0.057	Max
M	1940	0.060	Virgil
M	1940	0.068	Oscar
M	1940	0.065	Sidney
M	1940	0.063	Everett
M	1940	0.059	Morris
M	1940	0.051	Dick
M	1940	0.049	Lowell
M	1940	0.058	Lyle
M	1940	0.065	Karl
M	1940	0.057	Bennie
M	1940	0.064	Nathaniel
M	1940	0.055	Luther
M	1940	0.054	Ben
M	1940	0.062	Benny
M	1940	0.049	Delbert
M	1940	0.069	Marshall
M	1940	0.053	Nelson
M	1940	0.231	Jeffrey
M	1940	0.058	Earnest
M	1940	0.047	Homer
M	1940	0.079	Dave
M	1940	0.048	Hubert
M	1940	0.064	Alexander
M	1940	0.290	Gregory
M	1940	0.048	Carroll
M	1940	0.055	Fredrick
M	1940	0.060	Guy
M	1940	0.040	Wilbur
M	1940	0.043	Alton
M	1940	0.064	Stuart
M	1940	0.071	Juan
M	1940	0.074	Donnie
M	1940	0.059	Matthew
M	1940	0.051	Otis
M	1940	0.046	Horace
M	1940	0.054	Carlos
M	1940	0.055	Clifton
M	1940	0.040	Roosevelt
M	1940	0.052	Clinton
M	1940	0.048	Ira
M	1940	0.044	Rudolph
M	1940	0.037	Doyle
M	1940	0.046	Alex
M	1940	0.042	Leland
M	1940	0.041	Willis
M	1940	0.045	Laurence
M	1940	0.047	Clayton
M	1940	0.042	Archie
M	1940	0.043	Loren
M	1940	0.041	Oliver
M	1940	0.056	Kent
M	1940	0.063	Sammy
M	1940	0.041	Troy
M	1940	0.037	Julius
M	1940	0.037	Myron
M	1940	0.039	Wilbert
M	1940	0.069	Garry
M	1940	0.040	Tommie
M	1940	0.055	Gerard
M	1940	0.052	Perry
M	1940	0.044	Byron
M	1940	0.038	Malcolm
M	1940	0.045	Rex
M	1940	0.036	Dewey
M	1940	0.033	Ivan
M	1940	0.037	Salvatore
M	1940	0.037	Sherman
M	1940	0.119	Randall
M	1940	0.040	Aaron
M	1940	0.033	Jacob
M	1940	0.048	Reginald
M	1940	0.041	Pete
M	1940	0.035	Julian
M	1940	0.041	Neal
M	1940	0.038	Jerald
M	1940	0.107	Christopher
M	1940	0.039	Edmund
M	1940	0.037	Nathan
M	1940	0.036	Carlton
M	1940	0.031	Grady
M	1940	0.034	Isaac
M	1940	0.029	Dallas
M	1940	0.027	Eldon
M	1940	0.102	Eric
M	1940	0.037	Pat
M	1940	0.025	Billie
M	1940	0.035	Darrel
M	1940	0.030	Elbert
M	1940	0.028	Merle
M	1940	0.042	Jesus
M	1940	0.026	Orville
M	1940	0.036	Sylvester
M	1940	0.041	Antonio
M	1940	0.031	Rufus
M	1940	0.038	Mack
M	1940	0.041	Ross
M	1940	0.086	Dwight
M	1940	0.035	Teddy
M	1940	0.027	Buddy
M	1940	0.029	Wilson
M	1940	0.032	Woodrow
M	1940	0.020	Bobbie
M	1940	0.042	Ruben
M	1940	0.031	Ramon
M	1940	0.031	Ellis
M	1940	0.026	Junior
M	1940	0.034	Clark
M	1940	0.039	Rudy
M	1940	0.030	Ervin
M	1940	0.029	Wade
M	1940	0.026	Irvin
M	1940	0.034	Nick
M	1940	0.030	Forrest
M	1940	0.039	Darryl
M	1940	0.051	Terrence
M	1940	0.026	Angelo
M	1940	0.035	Frankie
M	1940	0.029	Felix
M	1940	0.026	Bert
M	1940	0.136	Craig
M	1940	0.027	Sheldon
M	1940	0.051	Randolph
M	1940	0.030	Preston
M	1940	0.027	Conrad
M	1940	0.025	Boyd
M	1940	0.024	Noel
M	1940	0.026	Garland
M	1940	0.030	Mickey
M	1940	0.026	Owen
M	1940	0.024	Travis
M	1940	0.023	Aubrey
M	1940	0.031	Phil
M	1940	0.031	Tyrone
M	1940	0.036	Jan
M	1940	0.022	Harley
M	1940	0.020	Burton
M	1940	0.028	Sammie
M	1940	0.082	Scott
M	1940	0.023	Emmett
M	1940	0.036	Daryl
M	1940	0.024	Louie
M	1940	0.023	Royce
M	1940	0.054	Tim
M	1940	0.020	Loyd
M	1940	0.025	Winston
M	1940	0.025	Percy
M	1940	0.041	Mitchell
M	1940	0.022	Wilfred
M	1940	0.048	Chris
M	1940	0.033	Kenny
M	1940	0.027	Pedro
M	1940	0.027	Grant
M	1940	0.020	Marlin
M	1940	0.036	Rodger
M	1940	0.020	Darwin
M	1940	0.021	Grover
M	1940	0.030	Roberto
M	1940	0.021	Gale
M	1940	0.024	Freddy
M	1940	0.030	Raul
M	1940	0.028	Francisco
M	1940	0.033	Ken
M	1940	0.015	Mary
M	1940	0.022	Lanny
M	1940	0.022	Harlan
M	1940	0.018	Kermit
M	1940	0.076	Kevin
M	1940	0.071	Micheal
M	1940	0.027	Mario
M	1940	0.020	Irving
M	1940	0.029	Brent
M	1940	0.017	Elwood
M	1940	0.017	Norbert
M	1940	0.019	Ned
M	1940	0.040	Jeff
M	1940	0.019	Amos
M	1940	0.056	Jonathan
M	1940	0.019	Moses
M	1940	0.020	Edmond
M	1940	0.020	Alfonso
M	1940	0.025	Denis
M	1940	0.025	Stewart
M	1940	0.020	Cleveland
M	1940	0.017	Emil
M	1940	0.018	Cornelius
M	1940	0.021	Lionel
M	1940	0.020	Spencer
M	1940	0.017	Murray
M	1940	0.025	Andy
M	1940	0.016	August
M	1940	0.018	Alonzo
M	1940	0.014	Maynard
M	1940	0.028	Lance
M	1940	0.010	Melvyn
M	1940	0.037	Terrance
M	1940	0.013	Carol
M	1940	0.020	Ed
M	1940	0.022	Marcus
M	1940	0.014	Merlin
M	1940	0.012	Errol
M	1940	0.017	Austin
M	1940	0.026	Luis
M	1940	0.017	Thurman
M	1940	0.017	Sanford
M	1940	0.018	Adrian
M	1940	0.016	Elton
M	1940	0.018	Dominick
M	1940	0.018	Dominic
M	1940	0.016	Monte
M	1940	0.018	Dwayne
M	1940	0.013	Laverne
M	1940	0.013	Johnie
M	1940	0.012	Irwin
M	1940	0.016	Adam
M	1940	0.037	Bradley
M	1940	0.013	Delmar
M	1940	0.013	Otto
M	1940	0.013	Nolan
M	1940	0.014	Jasper
M	1940	0.015	Carmen
M	1940	0.015	Abraham
M	1940	0.020	Gerry
M	1940	0.013	Merrill
M	1940	0.037	Ron
M	1940	0.010	Shirley
M	1940	0.016	Roscoe
M	1940	0.015	Wiley
M	1940	0.016	Lamar
M	1940	0.015	Truman
M	1940	0.014	Millard
M	1940	0.015	Will
M	1940	0.014	Odell
M	1940	0.017	Salvador
M	1940	0.020	Ricardo
M	1940	0.019	Lorenzo
M	1940	0.015	Norris
M	1940	0.016	Sterling
M	1940	0.014	Weldon
M	1940	0.012	Charley
M	1940	0.016	Elijah
M	1940	0.027	Bryan
M	1940	0.013	Elvin
M	1940	0.025	Robin
